Gene id	PTTSmmMPDMSO1	PTTSmmMPGL1
C730036E19Rik	0.015397	0.044642
C77080	19.928854	20.946894
C77370	0.012680	0.021731
C78339	4.894695	6.047612
C86695	0.024224	0.032776
C87414	0.021839	0.147747
C87436	2.206025	2.930005
C87499	0.033263	0.033755
C87977	0.010492	0.009464
C8a	0.020694	0.056000
C8b	0.035074	0.036910
C8g	0.348232	0.344028
C9	0.039888	0.071959
C920025E04Rik	1.476378	1.669628
CAAA01077340.1	0.111239	0.075255
CH36-12I15.1	0.028455	0.000000
CH36-12I15.3	0.021630	0.066893
